"Colombian General Captured, Released by Rebels Resigns","BOGOTÁ, Colombia—A Colombian army general, whose two-week capture by rebels nearly derailed the peace process in this South American country, resigned Monday, a day after being freed by the Revolutionary Armed Forces of Colombia, or FARC.

General Rubén Darío Alzate said in televised remarks that he was resigning after violating security...",REAL
Australia Woes Boost Rate-Cut Bets,"The Australian dollar remains elevated, presenting a challenge for the central bank as it seeks to cushion the economy from lower growth in China and a slowdown in mining investment. Bloomberg News

SYDNEY—Tumbling commodity prices and signs of slowdown in China have reversed bets on the chances of an Australian rate cut next year.

As recently as two weeks ago, financial markets were pricing in a negligible chance of interest rates—currently at a record low to help spur a weak economy—moving up or down for at least the next year.

But after weak Chinese manufacturing data, Japan diving into recession, and a continuing decline in the price of Australia’s biggest export, iron ore, markets are factoring in a 71% chance of a rate cut in late 2015 and a 50% likelihood of one even earlier, analysis of the interest rate swap market showed.

At the start of the year, the consensus expectation was for a rate rise sometime next year.

Australia’s central bank left its policy rate at 2.5% on Tuesday, as expected, to help cushion the economy against the end of a mining-investment boom, while indicating it intends to keep it low for some time yet. The last time the Reserve Bank of Australia cut rates was in August 2013, at the end of a long string of gradual reductions dating back to late 2011.

Until now, economists had virtually ruled out the chance of rates dipping any lower before rising again. The current mood in markets comes after a plunge in the price of iron ore, which has tumbled by around 50% since the start of the year to its lowest level since June 2009.

Other commodities have also weakened, including coal, copper and gold, denying resource-rich Australia the stellar export-price boom anticipated after a decade spent investing in mine, port and rail infrastructure.

The current market pricing also reflects a major turnaround from earlier this year when economists were making confident forecasts Australia would recover relatively quickly from the end of the mining boom.

On Tuesday, Deutsche Bank dramatically changed its interest-rate forecasts, saying the fall in commodity prices meant it no longer expected a rate increase in 2016, and that it now saw two quarter-point rate cuts by the end of next year amid rising unemployment—which would drag the cash rate down to a new record-low of 2.0%.

Adam Boyton, chief economist of the Australian arm of the investment bank, said the central bank would be more open to cutting interest rates now that new regulation restricting lending to property investors was in the offing, lessening the risk of a housing-market crash that could upturn the economy.

Deutsche Bank joins Morgan Stanley and Credit Suisse in recently turning significantly more bearish on Australia. Trouble in Australia’s key trading partners, including Japan, has further fed rising doubts about the country’s economic prospects. Growth in China’s manufacturing sector slowed in November, adding to concern that its economy will cool in 2015.

Kieran Davies, chief economist at Barclays , Australia, is among those holding to the belief that the next move in Australian interest rates will be up. However, he said the central bank could afford to keep rates at the current level for longer than he’d originally thought. Mr. Davies pushed back his forecast for a rate increase to the third quarter from the first quarter of next year.

A sharp drop in the Australian dollar, or Aussie as it is known, in recent months against the U.S. currency has given Australia’s commodity exporters some relief from the steep price declines. But on Tuesday, the reserve bank said it wasn’t satisfied the Aussie, which has barely moved against a basket of major currencies, had fallen enough.

“The Australian dollar remains above most estimates of its fundamental value, particularly given the significant declines in key commodity prices in recent months,” Gov. Glenn Stevens said in a statement accompanying Tuesday’s decision to hold rates. “A lower exchange rate is likely to be needed to achieve balanced growth.”

Some economists said the comments reflected frustration the currency wasn’t falling fast enough to match sinking commodity prices. The Aussie dollar hit a fresh four-year low US$0.8420 on Monday.

The drop in commodity prices has also thrown the government’s budget off course, forcing revenue write-downs that will impair its ability to deliver a surplus before the end of the decade. Australia is expected to announce reasonably solid growth for the third quarter on Wednesday, but economic activity outside of mining looks set to remain sluggish.

Write to James Glynn at james.glynn@wsj.com",REAL
Bank-Backed Firm Buys Chat Service,"An instant-messaging software company that has drawn investments from Goldman Sachs Group Inc. and other big banks signed a deal to buy a chat business from a potential rival.

Symphony Communication Services LLC acquired an arm of Markit Ltd., a financial-data firm that went public earlier this year, the companies said.

The purchase, Symphony’s first since a group of 14 banks and money managers helped start it in October,...",REAL
Can an NFL Coach Survive Six-Game Losing Streaks in Consecutive Years?,"Calls for the Giants to fire head coach Tom Coughlin at this point in a season are as traditional as undoing one’s belt to shovel in more turkey on Thanksgiving. Then Coughlin wins a Super Bowl, which he has done twice, and the cycle begins anew.

But this year is different: The Giants are mired in a seven-game losing streak, a year after they opened the season with a six-game skid. Since 2000, 12 NFL coaches have endured losing streaks of at least six games in consecutive years, including Coughlin and Jaguars coach Gus...",REAL
One Muslim’s Quest to Save a Revered Syrian Synagogue,"In the spring of 2014, rockets struck and destroyed Syria's oldest synagogue, in the Damascus suburb of Jobar. Photo: Jobar Synagogue/Facebook

Maj. Avichay Adraee, an Israeli army spokesman, was taken aback when he received a message from a mysterious man writing from the heart of Syria’s bloody civil war.

The man, a Sunni Muslim who created a Facebook page called “Jobar Synagogue,” said he was on a mission to preserve his town’s crown jewel, a centuries-old religious site venerated by...",REAL
A Brief History of the Syrian Jewish Community,"Syria used to be home to a vibrant Jewish community. The few that remain holed up in Damascus are wary bystanders to the country’s civil war, as reported by The Wall Street Journal.

The number of Jews in Syria peaked in the early 20th century. At the time, an estimated 25,000 Jews lived in the country, split roughly evenly between Damascus and...",REAL
De Blasio Task Force Proposes Changes to Address Mentally Ill in New York City’s Criminal-Justice System,"New York City would spend $130 million over four years to address the large number of mentally ill people in the criminal-justice system under a plan proposed late Monday by a mayoral task force.

The plan represents the latest step by city officials to overhaul law enforcement, courts and jail systems in the wake of high-profile episodes involving mentally ill inmates at Rikers Island. The jail complex also has come under scrutiny...",REAL
Corporate Watch,"Ryanair Finalizes Order For 100 767 MAX Jets

Boeing Co. on Monday said Ryanair Holdings PLC finalized an order for 100 Boeing 737 MAX jets, which carry a list price of $11 billion before the steep discounts customarily given to airplane makers’ biggest customers.

The companies first announced the order in September.

Dublin-based...",REAL
New York Public Library Expands Free Wi-Fi Program,"How about some Wi-Fi with those books?

Beginning later this month, New York City residents will be able to check out portable wireless Internet hubs free of charge at their local library branch, city officials said.

The program, expected to be announced Tuesday, will offer about 10,000 Wi-Fi units through branches of the New York Public...",REAL
Wal-Mart to Cut 250 Jobs in China,"BEIJING—Wal-Mart Stores Inc. is cutting 250 employees from its China division, as the retailer moves to restructure its business, contain costs and improve slumping sales in the country.

The Bentonville, Ark., retailer on Tuesday said it is closing its northern regional office in the city of Dalian and is consolidating its management structure....",REAL
Traditional Style Meets Contemporary Living in Thailand,"Traditional Style Meets Contemporary Living in Thailand #HouseoftheDay

This modern villa on a cliff in Phuket overlooks the sea, and features gold-leaf accent walls and outdoor entertainment areas. —Andre Cooray

From To Message

SEND

An error has occurred, please try again later.",REAL
Hong Kong Police Are Lone Protest Enforcers With Silence From Government,"Hong Kong police used pepper spray and batons on pro-democracy protesters heeding a rally call by student leaders. More than 50 people were arrested. The WSJ’s Ramy Inocencio reports.

HONG KONG—The city’s pro-democracy protests are turning into an increasingly bitter and violent standoff between police and students, with the Hong Kong government playing almost no role in the dispute.

On Monday, police using batons and pepper spray cleared away students who had seized control of a street by the city’s government headquarters....",REAL
World Watch: News Digest,"GLOBAL ECONOMY Falling Oil Prices to Aid Countries, IMF Chief Says

International Monetary Fund chief Christine Lagarde on Monday said falling oil prices will help boost economies in the U.S. and across much of the globe, a net positive for a world struggling with slowing growth.

“It is good news for the global economy,” Ms. Lagarde said at The Wall Street Journal CEO Council annual meeting.

Oil prices tumbled to multiyear lows...",REAL
